,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2019-05-01,273443.3098888693,551264.0060680396,240383.98740066309,340340.89564968157,344762.45055716956,210660.96232685007,167965.4261636041,423799.4861527393,266543.37071700656,400854.03605436627,395228.16041413246,192430.4686270261,579889.5600365266,302484.2417899685,625615.0270260484,280501.6325738542,337163.6795168,200986.8516755055,269020.2595897583,251415.79602173658,178934.23929157158,315004.08720830915,184699.27605919074,187974.20165198427,204142.92883899086,254462.584061466,197377.70553501815,361322.3996474038,194349.83116917542,293330.29289979214,298231.86274063983,231825.590428879,157122.75366078128,202463.88972156437,145376.79469745458,138122.28612758007,155906.919478728,118323.7939500655,271620.31091681053,216783.0584577976,255365.7327835375,138494.87889752074,164484.31010091654,151716.258452356,273971.47714285366,246585.2364730693,136260.36766652277,204520.26150506397,176676.8744549202,158536.78755069702,151042.12571730503
2019-06-01,274047.2267588578,550864.8842555721,240789.16067033188,341312.553930501,345839.2991902831,211139.74861984453,168717.3976461443,424865.378942738,267519.7953622525,402238.16872352874,395838.3908321503,192622.50143440603,579948.784987151,302766.5192384031,626181.3592179798,281848.2660223716,338077.1988692383,201674.00563156744,270194.69622367446,252125.06956231067,179449.96648383292,315783.6532837123,185308.57509341577,188757.80932329517,204878.67544016978,254684.53713169883,198464.3014880724,361874.6439139708,195473.23770584955,294097.8242878948,299704.5396919062,232308.70160667808,157649.8115363653,203232.30602001597,146158.14317064825,138750.04898487998,156484.31186669148,118416.1173199232,273769.01091979415,217685.47326354613,255517.07835811438,138936.7455163351,165037.61694995474,152230.190472157,273993.1189460502,247984.62940417157,136803.70277550677,205270.90489179982,177482.8834175972,159128.29579591422,151501.73389790425
2019-07-01,274493.0496277486,551284.3037802608,241313.05565315732,342303.212540316,346370.2641933086,211647.74238269686,169091.60972418063,425270.0314528833,268504.6065461389,403456.0591348339,396293.01725782425,192518.21754020604,579626.2549316,303012.780739885,626568.3600488926,283430.52906688984,338953.98697487573,202370.3451246115,271361.0063865039,252623.92760019485,179939.67176846322,316342.2509837467,185995.58325780238,189515.5536997322,205614.94073341182,255231.54680753135,199562.19327011216,362277.24597079045,196373.61400293038,294644.18990920857,300805.4433093373,233005.00856837808,158308.87963342585,204032.38426773433,146732.25796713211,139302.99592317056,157099.07461908902,118607.13953194885,275925.8028716596,218662.30396989468,255703.76737450514,139344.07225214865,165432.29948343942,152701.70922722088,273734.5283488805,249358.34059534423,137402.93080456578,205881.99127663733,178158.29445127596,159583.32822125714,152019.00650403832
2019-08-01,275118.9761252925,553038.4349025633,242027.53889596032,343488.4268507186,346816.8137308352,212256.63172357972,169239.70153305598,425460.2675422001,269712.3775529352,404768.28994313424,397097.0095936144,192415.93374452819,579665.2341533258,303536.48152256635,626597.6909193691,284880.01470413007,340097.4709072016,203176.65950966557,272890.27489660174,253104.83281566037,180257.50818193099,316945.35964407277,186716.70636821692,190261.81503295188,206429.05845438232,255989.7339072395,200722.42059424616,362882.14454352605,197071.16523992745,295189.12477432686,301842.26402862504,234199.7406787458,159092.18059283562,204809.54604269387,147150.04514532138,139653.3781677849,157822.37719743894,118643.11049307797,278193.7171335062,219371.34531162682,255975.74446500276,139793.26412119335,165762.70069176774,153301.6482203833,273723.22974286735,251011.91338925055,137939.6200073372,206468.30614710518,178854.324442566,159913.12280122557,152501.96228074536
2019-09-01,275837.2057006369,555719.6895962185,242737.82218202902,344136.3375938071,347036.5167905595,212921.9787010446,169269.76269137996,425384.8096563365,271133.8142679632,406020.7448173931,397930.3995964879,192153.0771731508,579943.8543412784,303847.92599854147,626398.7445096498,285980.7927985289,341574.8949242972,203922.56224878694,274176.3904533669,253377.49494489472,180400.2830251476,317401.999577796,187371.19633273015,190822.01154599767,207208.72634962088,256749.58858539665,201754.7197082103,363403.4465399667,197638.82753913733,295793.0558728204,302892.25316471624,235254.92227840293,159695.41844421168,205477.9762592649,147181.69571984428,139624.66958000997,158476.0039171338,118502.93352229668,280312.8216057612,219631.189459353,256049.65797121302,140130.5463354847,165896.18803060564,153807.19624939212,273532.2040628172,252222.12584671177,138225.11724915964,206989.99006360947,179486.1965292024,160183.5991063083,152907.11416083472
2019-10-01,276778.68242486013,558880.3132240829,243679.0742526145,344866.88860959746,347672.89742549136,213812.67215410547,169747.1031072685,426006.30216239655,272822.862374996,407885.86937241186,399180.3675187556,192223.7581479681,580471.7086391923,304132.3255651745,626259.388316682,287030.32698662864,343463.9678375153,204878.4447366855,275361.9065907791,253926.5707686985,180530.595179218,317908.33007644705,188195.9228570039,191546.04231221406,208246.75690461113,257690.33398950528,202971.49825375155,364345.9321712625,198345.338713769,296659.353470593,304009.90044312837,236520.16178723171,160475.8246784406,206244.47877365304,147441.12414864355,139823.0199831978,159213.96874327847,118509.21304936416,282797.701384762,220050.35312350956,256281.76672278857,140708.43864374916,166383.2220346729,154546.04606040512,273324.71171874047,253537.5736247102,138740.5174592314,207911.73699669298,180338.5210341909,160892.6811997074,153460.94702760645
2019-11-01,278028.3887949,562321.5956594421,244966.48896977762,346325.90822481975,348931.5505946312,214867.2874978007,170567.6703138255,427430.83072744665,274796.00538130273,410398.73395948624,400909.73189507535,192548.53183051478,581628.2034551961,304626.1562891109,627308.6425666361,288362.21320719854,345867.79776656453,206052.50753841526,276585.7101108033,254907.60483469942,181040.04076116916,318780.8272197621,189245.75296201813,192537.98104242806,209561.8934249841,259032.61463368338,204430.27607447797,365941.80662983586,199419.20735864123,298202.8133342913,305482.0964155246,237950.4082845402,161539.59281306135,207188.96354532382,147885.68339270153,140151.56653041916,160132.97295120428,118659.41135341303,285604.4492328535,220708.44223207133,256806.803766929,141506.1722010503,167144.9040758563,155500.7415538095,273489.8655513254,254909.71591772037,139630.95864281952,209050.91470094796,181319.24689782527,161693.84887940556,154282.35025690502
2019-12-01,279563.3702109298,565888.0850669815,246553.12101754083,348181.6504898428,350588.5015424679,216015.6203763509,171408.63341353697,429089.0328627339,276858.3441137603,413591.382293127,402962.6309219487,193248.68975084237,583140.4992313293,305446.20565291896,628918.7440298392,289801.37175300793,348709.1052210014,207499.79297584933,277994.9220249689,256241.68335270416,182035.8798378778,319986.3664403984,190384.30595129888,193717.71340333228,211010.16580867642,260686.7953610702,206011.8067512453,368086.0383794229,200851.46457387935,299887.8250670249,306925.59540596796,239380.33537870736,162906.4588024967,208266.71363991228,148598.16691020553,140693.19891065956,161200.53909096788,118900.84860858822,288767.0403977943,221542.10191658852,257657.73580799237,142449.2846504584,168144.94045784013,156587.23784003643,274277.65404002095,256650.28212419184,140902.188481866,210354.09732106607,182391.3162237683,162496.96939642116,155184.91452623848
2020-01-01,281228.5941875532,568801.0360426219,248475.38956130468,350469.2129163183,352708.48748600547,217181.45822329307,172331.99563098827,431216.3614339899,279352.66300781193,417115.99968636315,405265.0855613108,194235.1389848336,585781.452016163,306996.5920418911,631318.8548402422,291450.5402565294,351708.3528959335,209068.56660994914,279865.58526032773,257837.28105318418,183435.5227666189,321515.636762193,191508.4506901988,194978.46312215496,212361.77878224454,262143.3571538358,207777.06124544874,370921.9990688896,202341.69311793055,302260.5188473976,308155.89048449503,240892.74016869313,164178.50372736252,209432.50051808986,149050.63124952148,140852.5322409726,162389.75284808656,118962.11629985397,292007.15323363343,221883.4410456683,258806.50124674282,143415.3308085408,169144.95891035555,157623.65608201572,275463.128900833,257881.7613278432,142391.97007355242,211334.42007175848,183387.469216041,162799.24660132334,156194.09904894044
2020-02-01,282840.733415382,571143.635348034,250286.4190465013,352213.1878536952,354746.80759251333,218309.33733362248,173509.36394321232,433628.6493497671,282081.14233024116,420974.73867119726,407830.0264198082,195384.3896832813,589408.8457088954,308716.66930830985,633832.1196268639,293157.2218656784,354913.5874590369,210631.53955466137,282011.49718940136,259612.36314526308,184718.78143218192,323231.73404406384,192686.63269204667,196021.44562266223,213682.17421741248,263274.8511477706,209380.71555151735,373807.62965922075,203538.06800688247,304701.6087777265,308939.79843350366,242495.6541815122,165239.2376034118,210536.72761633957,149614.84715881015,141141.49946393663,163564.99742720625,119440.70033213357,295406.3226735924,222112.62270779605,260037.46494441325,144236.7744353726,170248.8342993751,158775.54307378756,276815.58075060503,258829.90406147123,143653.92538559594,212166.87269548755,184341.3951776646,163097.16900811865,157218.07033313648
2020-03-01,284345.8097428365,573400.6197466596,251877.55083288078,353818.35291951406,357306.26728966786,219409.31628886514,174942.4580657588,436646.540559224,285177.0932665944,425288.23900397745,410782.20872895914,196508.32956938844,594251.6427722657,310628.1523058838,636271.9237004461,295289.3719188,358310.05060198234,212112.83668077076,284771.8444838933,261553.76163107328,185700.46608201147,325028.901788249,193950.98246116572,197126.05804865318,215157.08471275645,264225.8485153673,210938.23922997413,376841.9692746449,204758.7110876534,307419.75059807516,309381.74624000915,244648.20012436403,166327.06859318353,211787.37701615234,150404.48201024535,141818.63466433834,164842.19509770896,120274.5134386684,299131.28302019817,222370.82336530206,261745.16283777644,145116.58532639858,171486.80318993758,160103.31152537095,278254.41154703224,259720.9126944572,144563.49324261854,213171.31767969925,185292.86990767278,163446.8596016325,158327.74676086742
2020-04-01,285607.76913378114,575484.6984828971,252845.3700651801,355151.5939040689,359781.0135796764,220202.29344746144,176290.63905379825,439281.15268201934,287976.9022785307,429588.28485771845,413592.09509327327,197318.89848067673,599022.0856420981,311969.52606859774,638201.7084323594,297333.64612657897,361495.2644130851,213287.0478952449,287296.2265095641,263288.1665893803,186483.09622168285,326629.12726359465,195337.4495508845,198138.80448825881,216576.90781992266,265211.1556809913,212251.1882438663,379206.16594528407,206023.38296501318,309722.3527997842,309437.9209102853,246880.8494053907,167458.73207628823,213083.072885497,151545.0163604838,142756.35375495334,166070.79188139076,121355.68722686237,302839.0342447852,223052.8122348749,263394.4028137157,145878.6454030232,172602.0976802396,161394.8710861612,279345.1814178717,260989.04446775248,145054.25653848352,214373.51442901543,186209.677006681,164000.15899220263,159334.2544344288
2020-05-01,286279.44000939897,575747.9173040814,253112.2783138718,356311.5473507191,361614.6192984876,220485.44361843192,176945.81041567968,440857.931881537,289921.7312430606,432320.3195611898,414932.93275373825,197423.90143429473,601747.1585336454,312314.91647210985,638479.3361530494,298982.22616349213,363399.9611652209,213861.7643429887,288863.16309267975,264186.3108150897,186739.09355678843,327322.3928584712,196178.52655875354,199012.7534300557,217515.43779743454,266063.4807946978,213184.03470832141,380243.3351339444,207175.1381808054,310743.2678982241,308660.4354503052,248766.8103993535,168416.19155863844,214125.0055544069,152495.4944940092,143502.87446532855,166960.58488497895,122103.39017417998,305806.04722621077,223505.4333443615,264318.7061828382,146620.83347708508,173344.10546919136,162137.0291914063,279498.7379392832,262109.11742890137,145193.25191226995,215437.4978362633,186883.09299111008,164567.36177190536,159978.46987450295
2020-06-01,286707.7094547329,574500.9457148248,253246.11457577837,356938.6092859637,362317.2375759383,220654.9202447708,177171.05538186338,441567.45009113493,291257.0932028648,433771.9229407317,415130.4547574711,197122.0136794649,602233.3871743231,312094.94507619867,637609.2666315573,300215.44560126425,364443.0983132655,214232.55574315562,289495.35637550143,264401.24010551436,186642.84058041207,327446.47843496065,196526.2676440909,199773.29720302494,218206.16239583187,266663.1930385243,213892.91235311978,380307.62055170926,208309.13467534757,310842.84803553665,307570.03514748084,250342.90332105252,169229.30552770884,214826.32368398228,153261.86578505478,143773.5014517262,167492.10073655986,122410.62238870496,307960.20282453176,223782.76344850427,264476.0228460079,147288.8790402841,173750.57322342548,162595.30902050174,279320.45839933265,262976.1150763418,145347.99299795515,216176.42985515192,187479.6974775434,165053.27932334956,160428.88023598198
2020-07-01,287492.79257745686,574340.0298673325,253817.7749215203,357116.20877986425,362366.3922966039,221317.42086032554,177419.73006371735,442384.26320894813,292825.3370843606,435007.85005758627,415294.59928336967,196840.33042361223,602433.1262431655,312142.77069604845,637188.1677351496,301632.40170622506,365706.06701121974,214965.4932264935,290377.54845991015,264424.17713570455,186480.6877328467,327852.0208257581,196828.77131013526,200781.22403923003,219240.7130805344,267561.1068546401,214667.62968461192,380534.8990063136,209821.56290259873,310944.11900541204,307008.7516655817,252218.21372803292,170094.39728920106,215512.08404069938,154187.0660595639,144537.5544070451,167998.07099657026,122678.64743269408,310203.6582455367,224083.20540560246,264530.6293212557,148226.41197516365,174505.44574833635,163421.64084858587,279760.68855480227,263904.6380358093,145788.42956407738,217158.1898882347,188399.30654268523,165754.16786847296,161081.99053758345
2020-08-01,289392.41816933366,577693.4708927633,255393.5793773591,357523.4249127484,363337.2635237838,222756.56477439997,178392.97650235132,444890.19488690625,295557.36586453527,438250.0834746615,417060.53870328347,197335.52566630344,604558.886160312,313352.1972981924,639280.310150762,304274.6873119496,368679.72030736593,216649.69367762023,292610.2104857139,265238.39599782747,187155.59725618598,329400.2312113891,197841.00233170748,202346.3750562373,221212.86550623117,269601.88006689906,216106.48521348354,382579.27936317684,211970.0598901253,312528.93646240426,307867.54316157213,255266.7151980252,171390.68965965425,216985.4937122229,155548.89307022523,145861.05773933211,168892.20626995925,123406.05856535821,313623.92953071295,224841.41642261625,265753.44829465105,149633.65318952472,175938.74231321432,164810.96223069748,281429.26345223637,265405.4404430856,146877.4276922017,218626.75384533274,189967.26331819093,166720.74857575694,162427.90550759193
2020-09-01,292522.56211728294,585138.2363210032,257920.9389366561,359576.0181838093,366304.8626660008,224929.06471415635,180469.07172269616,449693.0298718928,299867.68021872087,444084.12885593594,420897.3559296411,198910.7661607222,608923.5543403038,315588.45910264197,644244.5269876338,308721.5886573613,373706.00846621674,219342.57658719076,296653.9243124821,267356.2771971044,188925.62540581115,332443.4917381268,199994.53062745184,204686.62011660365,224181.89871180418,273357.1200613901,218538.35030384347,386749.020535544,214832.2804518251,315895.7651541082,309721.48963324475,259728.26401543454,173309.16113005998,219671.1837150704,157446.64857366556,147808.84476030103,170530.15721916742,124845.99319519773,319080.22507346305,226469.5388980809,268512.81923255057,151736.00446730934,178367.49696504127,166831.3135414796,284346.86773608363,267610.5171659034,148617.8628169651,221044.36964504866,192289.34751881022,168423.07284094262,164566.64257987108
2020-10-01,296407.42123026843,594697.8300199974,260911.60881664246,362940.4293097677,370903.4386043453,227380.97181106044,183016.62144598272,456083.896268778,304969.24452517834,451481.1931723457,426019.52496425767,201043.99430719484,613417.8889039839,318457.8308681231,650445.9662883627,314350.76147827884,380173.539741315,222660.5583830929,301577.8324425085,270447.9054084769,190743.85311535586,336300.4948392766,202699.57033141065,207405.47920598416,227696.67994343583,277344.8573363132,221487.56571942975,392436.099979581,217962.68940927638,320573.5877090794,311664.81103391765,264959.92677154957,175481.27919273215,223014.881570688,159301.82818133946,149294.18370548252,172681.81715693543,126773.31703055358,326192.3698443557,227652.21558771058,272573.7064477214,154058.5012521122,181118.77738135145,168683.28154159605,288129.95379287866,270006.131354326,150595.98688611863,223599.0186778,194767.6921501742,170268.74234684664,167189.1794592243
2020-11-01,300605.1295773554,605829.4748077433,264422.9684314974,367386.72901356424,376564.3767570409,230177.28933265866,185916.4253094243,463518.41141215834,310609.7618224584,459787.151361991,431864.1315785067,203565.22339992007,618147.9528807324,322117.42594679777,657807.7548742931,320558.6601619857,387560.5298894083,226379.07568357317,307596.03385797836,274059.7120318646,192055.87347434345,340688.5203806917,205936.14083902808,210343.99236845586,231473.63050313282,281081.20148540504,224705.78120997295,399204.1684874824,221047.98367761532,326150.4396173531,313552.7389075559,270568.72817511496,177786.434408785,226296.61432077127,161096.71294469794,150497.85739985798,175383.6732154158,129064.09759097888,334968.00935604546,228615.10166498393,277493.48423732276,156469.48769865077,184059.83270148616,170533.01581416864,292915.6090319391,272753.9629856431,152903.05393970714,226441.89599386477,197294.00429754626,172055.63950054752,170075.70227661144
2020-12-01,304612.4329872824,616932.8988453004,267912.9573975619,372291.20343981177,382572.8375427918,232886.53282292455,188560.26267349595,470958.4817627017,316117.229299253,467740.9028064028,437585.78975391417,205927.38341335845,622033.7587943821,326225.0000375397,665263.1858640675,326664.99876157433,395076.8220746539,230078.11250221808,314102.5899537671,277624.26852529094,192577.6793036457,344926.8336684292,208982.87026444706,213108.41863199425,235216.27178279567,284719.25251163356,227633.18596717532,406223.6407662959,223864.43795998007,332040.7563021185,315153.0166681313,276050.60726734827,179762.8914953977,229104.27680693727,162481.1897232329,151335.66121524523,178014.30800755846,131263.80562242298,344792.08508707304,228888.01955455044,282613.9984109345,158550.8245158854,186575.40886476752,172039.64369769386,298398.11210590793,275281.793593642,155166.72104135415,228899.6279572222,199525.56705000042,173287.02141833326,172783.96241334887
2021-01-01,308278.8003892819,626153.0234456158,271525.0382442715,376933.8725373175,388172.4635962026,235730.70625103023,191278.45243487868,477686.88747370796,321541.9195851153,475463.05849563313,443091.7608345219,208267.39916626958,624818.0959881706,330419.01390324824,672265.9272715643,332499.3513898593,402617.53880422114,233783.49840098261,320787.3771530633,280899.6685661787,192933.08019232782,348852.35982608213,211787.96099876903,215693.14208198502,238771.27405953963,288574.05873383133,230563.98505177078,413133.2016407373,226617.2200546727,337541.23661562643,316202.4248013628,281137.4787969024,181610.96250272132,231436.14863851,163826.99146800375,152386.798284438,180441.70917707146,133411.2355329997,355374.49383812794,229308.31130927007,287450.6118834119,160308.32266632502,188749.5919811797,173491.6665003872,303791.7854173475,277702.0647119696,157296.2548668581,231177.89676234862,201752.1006968928,174218.75023000152,175158.7524522244
2021-02-01,311919.0932917416,634041.6269801127,275123.68357561383,381778.57775451266,393863.1907279974,238760.24148454133,194252.15118158748,484341.77353139076,327177.1868607255,483829.0185915768,449331.05617141235,210821.66183789723,627172.5751282492,334865.39096030005,679175.0068725776,338609.88844546775,410849.1761842342,237641.9777012697,327837.9161258266,284228.2385339572,193655.37028465627,353129.7895378128,214526.09767645094,218347.47565279016,242434.56486169857,292866.5898889264,233719.44739506557,420428.89294214995,229824.76221874333,343283.7969772198,316769.3960576081,286059.9456168625,183525.94622166696,233707.6939976417,165289.28495347706,153700.79388785607,182883.23818962183,135440.45206676607,367136.7339186352,229849.5154271172,292116.782409187,161934.96093751976,191012.36982446394,175059.0636423196,309108.76176161045,280096.774915463,159242.87639883943,233665.59398994004,204162.0649880745,175284.37043659927,177393.2942896341
2021-03-01,315616.3551945509,641188.0494019724,278969.1304858704,386305.4098292549,399121.07251953176,242190.31885091143,197412.35117188864,491065.62577688956,333769.4578990329,493146.4461265315,456907.15906908456,213426.37612051968,630502.2929158015,340037.20747843623,686497.1419759506,344920.57075650425,419982.5423689364,241687.23295072312,335640.0761892472,287547.24673940125,194562.30180611587,357846.26325228205,217376.25937761294,221092.193086533,246178.257949578,296557.62108734,237069.27016271825,428240.6115056691,233269.46079275652,349252.3794484182,317015.53462009225,290795.7808100308,185615.64635075684,235888.63005478482,167045.05783819372,155263.14716920446,185677.74332781983,137527.71773096948,380296.7633230695,230309.5099904081,296661.589785665,163559.74119141148,193709.46786493956,177042.09012136908,313508.47984368075,282850.0932219319,161136.09742189103,236363.12086735116,206897.61126901754,176608.8890229431,179692.64713044473
2021-04-01,319578.4989168549,650543.6659106109,283245.47232915414,390511.3784151335,404494.6538996783,245996.90850836504,200658.55876231138,498541.26971383,341483.0255079332,503742.05631659436,465721.83241721784,215880.5395890003,634938.2532645004,346116.24395791034,695484.9206773863,352018.4947615406,430221.27081628324,245914.33012736333,344491.02879417903,291242.8577422397,195494.607534452,362958.73594165914,220299.2067762493,223970.7351820463,250243.4934911234,300251.7100611836,240715.87017508378,436439.5884156217,236894.48902922377,355819.64895660983,317903.1185321763,295989.78184890305,187942.24682500414,238586.95427227128,168994.51589870526,157064.1142411729,188686.76695755904,139267.83501982293,394453.02704893815,231198.43644957268,301152.19128158444,165241.53365811455,196922.38913652734,179393.26861905484,317763.6919293513,285869.5603265237,163001.3875249698,239573.20442048533,209952.15389189028,178318.6389150621,182166.83389646
2021-05-01,323793.06815960427,661746.4482159266,288420.52667208825,394716.07953482046,409769.48564744747,250353.16489831044,203984.09693837576,506341.33096632716,350689.2344756849,514565.3762241532,475254.7124667824,218087.17682392805,640308.3967632089,353417.3444635494,706118.0317605656,359461.69597589463,441592.2963957871,250475.7304654954,354491.47422815626,295413.46195577964,196431.71745222213,367941.586537693,223234.97565156952,227324.96864261825,254815.97811938476,305143.9440031709,244885.404888278,444466.65300168534,240487.14553626053,362454.90460027446,319865.4990255469,301927.3053109496,190553.9115385729,242272.4852334614,171180.75378729348,159040.54393793797,191802.85614693016,140760.7652807126,409148.9276890317,232743.55961593785,305829.9186451212,167054.76524123552,200317.63267395555,182097.73503773604,321972.1742625341,288700.4565195467,164940.5756756574,243430.28109835586,213216.41947963077,180283.9082048142,184763.9107924927
2021-06-01,327947.35284852685,673774.5134312912,294756.1139341492,398654.14517724374,414991.6706761367,255014.09629377697,207428.68405824725,513720.6323221855,360809.87245590397,524718.310784541,484615.98616783746,220387.05283951305,645411.4946556768,361746.73588293995,718111.0693607692,366800.8574325388,453106.61761425715,255419.70419351695,364532.9210003162,299963.6355290409,197663.0698910126,372349.30444567977,226312.7951004906,231257.23196539833,259971.51666327185,311479.4486890037,250031.23704505188,451742.8563497853,244125.60626950092,368681.5534370399,322544.20645320026,308744.313130259,193537.97513967575,246621.85113313285,173732.30161331198,161220.69513291004,194926.22529732448,142304.78542458592,422435.03402584064,234971.56379486606,310520.9076212707,169121.60911939116,203595.79533341186,184866.96533819908,326630.8462430252,291144.4489324489,167064.55537343028,247756.64337009971,216412.7971289068,182407.50404084125,187433.83634639267
2021-07-01,331081.2869350747,684645.736297896,301244.0579937464,402133.3657910709,419652.96988741244,259290.08314477224,210020.05044891674,518728.11448979814,370892.4609708609,532966.4639385301,492427.8875694131,222344.44767619655,647848.9403728625,370345.06984889664,728589.4582675664,372346.43993954145,463623.70482885436,259906.93422938572,373562.1805409468,303931.0039875358,198638.6975953149,375427.86258722114,228545.49436358866,235223.63554043786,264762.2083413923,318768.01645672985,255203.48007409347,458056.8235928772,247334.2073846161,373140.17249781004,326399.24652797997,315109.48148216883,196496.42312810317,250493.15791641249,176356.90196545798,163434.77605365263,197639.56125487442,143049.9667806744,433189.7072644814,237093.1853288336,313979.76243077376,170953.38512039464,205971.77724220345,187226.92389533037,330324.05565057875,293342.52268219524,168874.75021274076,252033.17375005488,218721.59600770005,184305.22036075266,189312.4428257615
2021-08-01,332736.20718675916,692167.048184293,307016.00408052746,404254.4788905506,422760.68147691205,262549.5965510147,211142.83067127728,520425.65672713047,379757.9124641793,537997.0387118245,497809.65243518486,223484.82756435857,646939.7719660011,377962.44199716,735444.6262298548,374554.25613798085,471773.71777727734,263450.10806277924,380831.7213267379,306128.4899622447,198904.545462045,376878.51559100667,229412.7040175118,238348.74601851738,268297.56270369346,323421.145890778,259219.44345783407,462580.9153248623,249838.6188377221,375305.074712561,329842.9421164856,319053.6979284604,198806.76479146408,252463.36698543758,178617.35537076418,165370.04760832223,199401.54373145849,142920.92967679823,440191.9681883198,238512.29242104382,315411.7683650323,172153.198702246,207188.2792583901,188804.64215311443,332386.0964122652,295327.3774718462,170280.47199036664,255153.5449403004,219645.59060326908,185489.76546324216,189952.53916906987
2021-09-01,333095.89075918443,697267.1600471658,311692.9151947662,405303.08240327536,424533.0086647042,264932.3787283567,210949.5260112579,519825.3472379618,387126.9971931136,540896.2875482134,501160.68712806894,223635.68323498417,643769.1852686465,384168.9122293946,740456.893387183,373962.3863432988,477848.27396507934,266222.8080510507,386316.02718703076,306665.94214842614,198635.9313699036,376981.59556468396,228660.26116439057,240620.94954487865,270618.2333917539,325576.4257553451,261920.13525467194,465881.41699669184,251422.88730392713,375640.76017104584,332963.8417236085,320517.9667338095,200298.5969657047,252829.71966088298,180128.6310850384,166734.4975983673,200194.12152694372,141766.64125369675,444489.3689656624,239041.30357778585,314849.88894282706,172523.43283874317,207447.71953953497,189598.9773373428,332717.16165807546,297064.7763964533,171149.9601998605,257047.1324156984,219281.91610186655,186071.3592564976,189501.74711169253
2021-10-01,333567.67868555797,701820.257532749,316297.7450302712,406817.95860567945,426073.08111869957,267404.0949355689,210681.88697315415,519431.33634047705,393673.2700054149,542963.2511497176,504604.57394598424,223795.3360230598,641650.08940177,389637.0328638423,746717.1097490554,372782.1726744731,482827.0205737752,269464.36502137006,391419.5630529207,306730.4430501675,198905.6659833733,377353.06625999714,228059.98624535126,242946.89193982992,272817.5774883363,325832.5013738759,264533.8818081678,468846.8782918267,252795.03801242713,375723.14202438126,335069.02339931513,320833.0044068654,201723.35575145332,252604.4912589641,181542.82632957477,168200.1260008123,201037.24929581536,141417.724607321,447848.19590906653,239506.7822135633,314257.91818419023,172988.90336093807,207944.09814992792,190280.49263956977,333351.9796701279,299147.48011790914,172515.47613260648,258596.92623655617,218949.43479071822,186669.66110964547,189228.51068593058
2021-11-01,334910.169726973,707823.6128986906,321449.0411326554,409095.4209227807,428450.76613215153,270604.2896247458,211021.23246715878,520348.77400607005,399907.96853424556,546101.8270556256,509254.75102645025,224488.55042653834,640591.2195223104,395309.0667884326,755509.7520307858,373150.3369037439,487672.48071029107,273582.7933371588,396665.16930790007,307541.66485171893,199975.77956933132,378458.83128238487,228167.12118363738,245862.57160200036,275666.1264385749,327147.10349731013,268162.3154393234,472333.5697921838,254598.04983237284,376623.65939030563,336506.6868573549,322165.0536934833,203681.22635426177,253015.3471256031,183257.95505933557,170290.1364355602,202434.1593694367,141955.7065309316,451257.3002562903,240274.49218653727,314482.5989430282,173886.09953116626,209161.60468456513,191352.97678469433,335031.93986133713,301752.97614250745,174274.38153320653,260785.66397144468,219386.836231902,187649.45596572827,189611.30183090337
2021-12-01,337286.9980474484,715224.3905866201,327017.30010892404,411787.4511479049,431444.5423405199,274282.8187168688,211871.98678447193,522441.5000117342,405761.66778089135,550602.4470712593,514894.76985614403,225902.9435891792,639808.3440963848,400884.1149432059,764872.0949980972,375130.48692399426,493007.02593951253,278300.4864017534,402438.0649057643,308992.41016216134,201388.3350566133,380461.79372176534,229130.92007658028,249123.38524230555,278863.73118965054,329303.17850456474,272478.9496602647,476236.52940674586,256931.35236306547,378354.6288371421,338160.9168744181,324320.220621122,205826.68924140694,254092.20306850038,185285.48745318747,172526.1750840321,204213.52793839326,142963.02921042338,455110.81039216166,241620.99147453453,316045.2013276269,175195.35076360207,210991.99408320503,192756.37998580656,337880.0672952396,304633.3042805128,176323.01914340619,263844.3190045725,220607.1184020622,188913.38093737396,190461.29695081303
2022-01-01,341121.70097593544,725545.6059952667,334007.3943834277,414958.6466681983,435346.08723987546,279122.442893656,214021.2454579142,527614.0038508233,411850.3815118037,558812.2924819905,522508.9528779174,228387.38973301885,640723.2039213751,407728.16584192,780148.347483932,380441.5545432459,500551.3422662152,284345.96435813425,409813.44928129966,311731.26740400534,202990.25938618078,383420.6392957065,231464.40979343516,253218.63192325633,283467.2203178624,333346.8077775759,277830.25433881005,481480.9791800321,260296.70680842735,382341.1119510357,339438.6035428865,328403.18931671703,208203.2415926444,256222.45963292118,187563.52308293726,174328.6631915915,206919.79336757396,144954.20996170057,459852.44630457764,243678.6600501913,319706.53400887176,177185.11888726885,213783.53676368794,195087.97867262378,342090.2811636424,307992.8759003892,178869.08702276033,268037.4012390033,223086.4541302879,190810.24542446624,192527.2917779464
